; CSV, generated by libsigrok4DSL 0.2.0 on Fri Sep 18 22:17:24 2026
; Channels (12/16)
; Sample rate: 20 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
0.00050155,1,0,1,1,0,1,1,0,1,1,1,1
0.0005016,1,1,1,1,1,1,1,0,0,1,1,1
0.00050165,0,1,1,1,1,1,1,0,0,1,1,1
0.00050485,0,1,1,1,1,1,1,0,0,0,1,0
0.0005049,0,1,1,1,1,1,1,0,0,0,0,0
0.0005051,0,1,1,1,1,1,1,0,0,0,0,1
0.0005084,0,1,1,1,1,1,1,0,0,0,0,0
0.00050865,0,1,1,1,1,1,1,0,0,0,0,1
0.0005087,1,1,1,1,1,1,1,0,1,1,1,1
0.00050875,1,0,1,0,1,1,1,0,1,1,1,1
0.0005119,1,0,1,0,1,1,1,0,1,1,1,0
0.00051195,1,0,1,0,1,1,1,0,1,0,1,0
0.0005122,1,0,1,0,1,1,1,0,1,0,1,1
0.00051545,1,0,1,0,1,1,1,0,1,0,1,0
0.0005155,1,0,1,0,1,1,1,0,1,1,1,0
0.0005157,1,0,1,0,1,1,1,0,1,1,1,1
0.00051575,1,0,1,1,1,1,1,0,1,1,1,1
0.0005158,1,0,1,1,0,1,1,0,1,1,1,1
0.000519,1,0,1,1,0,1,1,0,1,1,1,0
0.00051905,1,0,1,1,0,1,1,0,1,0,0,0
0.00051925,1,0,1,1,0,1,1,0,1,0,0,1
0.00052255,1,0,1,1,0,1,1,0,1,0,0,0
0.0005228,1,0,1,1,0,1,1,0,1,0,0,1
0.0005261,1,0,1,1,0,1,1,0,1,1,1,0
0.00052635,1,1,1,1,1,1,1,0,0,1,1,1
0.0005296,1,1,1,1,1,1,1,0,0,1,1,0
0.00052965,1,1,1,1,1,1,1,0,0,0,0,0
0.00052985,1,1,1,1,1,1,1,0,0,0,0,1
0.00053315,1,1,1,1,1,1,1,0,0,0,0,0
0.0005334,1,1,1,1,1,1,1,0,0,0,0,1
0.00053345,1,1,1,1,1,1,1,0,1,1,1,1
0.0005335,0,1,1,0,1,1,1,0,1,1,1,1
0.0005367,0,1,1,0,1,1,1,0,1,0,1,0
0.00053695,0,1,1,0,1,1,1,0,1,0,1,1
0.00054025,0,1,1,0,1,1,1,0,1,1,1,0
0.0005405,0,1,1,0,1,1,1,0,1,1,1,1
0.00054055,1,0,1,1,1,1,1,0,1,1,1,1
0.0005406,1,0,1,1,0,1,1,0,1,1,1,1
0.00054375,1,0,1,1,0,1,1,0,1,1,1,0
0.0005438,1,0,1,1,0,1,1,0,1,0,0,0
0.00054405,1,0,1,1,0,1,1,0,1,0,0,1
0.0005473,1,0,1,1,0,1,1,0,1,0,0,0
0.00054755,1,0,1,1,0,1,1,0,1,0,0,1
0.00055085,1,0,1,1,0,1,1,0,1,0,0,0
0.0005509,1,0,1,1,0,1,1,0,1,1,1,0
0.0005511,1,0,1,1,0,1,1,0,1,1,1,1
0.00055115,1,0,1,1,0,1,1,1,0,1,1,1
0.0005512,0,0,0,0,0,0,0,1,0,1,1,1
0.0005544,0,0,0,0,0,0,0,1,0,0,0,0
0.00055465,0,0,0,0,0,0,0,1,0,0,0,1
0.00055795,0,0,0,0,0,0,0,1,0,0,0,0
0.0005582,0,0,0,0,0,0,0,1,0,0,0,1
0.00055825,1,1,1,0,1,1,1,1,1,1,1,1
0.0005583,1,1,1,0,1,1,1,0,1,1,1,1
0.0005615,1,1,1,0,1,1,1,0,1,0,1,0
0.00056175,1,1,1,0,1,1,1,0,1,0,1,1
0.000565,1,1,1,0,1,1,1,0,1,0,1,0
0.00056505,1,1,1,0,1,1,1,0,1,1,1,0
0.0005653,1,1,1,1,1,1,1,0,1,1,1,1
0.00056535,1,0,1,1,0,1,1,0,1,1,1,1
0.00056855,1,0,1,1,0,1,1,0,1,1,1,0
0.0005686,1,0,1,1,0,1,1,0,1,0,0,0
0.0005688,1,0,1,1,0,1,1,0,1,0,0,1
0.0005721,1,0,1,1,0,1,1,0,1,0,0,0
0.00057235,1,0,1,1,0,1,1,0,1,0,0,1
0.00057565,1,0,1,1,0,1,1,0,1,1,1,0
0.0005759,1,0,1,1,0,1,1,1,0,1,1,1
0.00057595,1,0,0,0,0,0,1,1,0,1,1,1
0.000576,1,0,0,0,0,0,0,1,0,1,1,1
0.00057915,1,0,0,0,0,0,0,1,0,1,1,0
0.0005792,1,0,0,0,0,0,0,1,0,0,0,0
0.0005794,1,0,0,0,0,0,0,1,0,0,0,1
0.0005827,1,0,0,0,0,0,0,1,0,0,0,0
0.00058295,1,0,0,0,0,0,0,1,0,0,0,1
0.000583,1,0,0,1,1,1,1,1,1,1,1,1
0.00058305,0,0,0,1,1,1,1,0,1,1,1,1
0.00058625,0,0,0,1,1,1,1,0,1,0,1,0
0.0005865,0,0,0,1,1,1,1,0,1,0,1,1
0.0005898,0,0,0,1,1,1,1,0,1,0,1,0
0.00058985,0,0,0,1,1,1,1,0,1,1,1,0
0.00059005,0,0,0,1,1,1,1,0,1,1,1,1
0.0005901,0,1,0,1,1,1,1,1,1,1,1,1
0.00059015,0,1,0,0,0,0,0,1,1,1,1,1
0.00059335,0,1,0,0,0,0,0,1,1,0,0,0
0.0005936,0,1,0,0,0,0,0,1,1,0,0,1
0.0005969,0,1,0,0,0,0,0,1,1,0,0,0
0.00059715,0,1,0,0,0,0,0,1,1,0,0,1
0.0006004,0,1,0,0,0,0,0,1,1,0,0,0
0.00060045,0,1,0,0,0,0,0,1,1,1,1,0
0.00060065,0,1,0,0,0,0,0,1,1,1,1,1
0.0006007,1,1,0,0,0,0,0,1,0,1,1,1
0.00060395,1,1,0,0,0,0,0,1,0,0,1,0
0.000604,1,1,0,0,0,0,0,1,0,0,0,0
0.0006042,1,1,0,0,0,0,0,1,0,0,0,1
0.0006075,1,1,0,0,0,0,0,1,0,0,0,0
0.00060775,1,1,0,0,0,0,0,1,0,0,0,1
0.0006078,1,1,0,1,1,1,1,1,1,1,1,1
0.00060785,1,0,0,1,1,1,1,0,1,1,1,1
0.00061105,1,0,0,1,1,1,1,0,1,0,1,0
0.0006113,1,0,0,1,1,1,1,0,1,0,1,1
0.00061455,1,0,0,1,1,1,1,0,1,0,1,0
0.0006146,1,0,0,1,1,1,1,0,1,1,1,0
0.0006148,1,0,0,1,1,1,1,0,1,1,1,1
0.00061485,1,0,1,1,1,1,1,0,1,1,1,1
0.0006149,1,0,1,1,0,1,1,0,1,1,1,1
0.0006181,1,0,1,1,0,1,1,0,1,1,1,0
0.00061815,1,0,1,1,0,1,1,0,1,0,0,0
0.00061835,1,0,1,1,0,1,1,0,1,0,0,1
0.00062165,1,0,1,1,0,1,1,0,1,0,0,0
0.0006219,1,0,1,1,0,1,1,0,1,0,0,1
0.00062515,1,0,1,1,0,1,1,0,1,0,0,0
0.0006252,1,0,1,1,0,1,1,0,1,1,1,0
0.00062545,1,0,1,1,0,1,1,1,0,1,1,1
0.0006255,0,0,1,0,0,0,0,1,0,1,1,1
0.0006287,0,0,1,0,0,0,0,1,0,1,1,0
0.00062875,0,0,1,0,0,0,0,1,0,0,0,0
0.00062895,0,0,1,0,0,0,0,1,0,0,0,1
0.00063225,0,0,1,0,0,0,0,1,0,0,0,0
0.0006325,0,0,1,0,0,0,0,1,0,0,0,1
0.00063255,0,1,1,1,1,1,1,1,1,1,1,1
0.0006326,0,1,0,1,1,1,1,0,1,1,1,1
0.0006358,0,1,0,1,1,1,1,0,1,0,1,0
0.00063605,0,1,0,1,1,1,1,0,1,0,1,1
0.00063935,0,1,0,1,1,1,1,0,1,1,1,0
0.0006396,1,1,1,1,1,1,1,0,1,1,1,1
0.0006397,1,0,1,1,0,1,1,0,1,1,1,1
0.00064285,1,0,1,1,0,1,1,0,1,1,1,0
0.0006429,1,0,1,1,0,1,1,0,1,0,0,0
0.0006431,1,0,1,1,0,1,1,0,1,0,0,1
0.0006464,1,0,1,1,0,1,1,0,1,0,0,0
0.00064665,1,0,1,1,0,1,1,0,1,0,0,1
0.00064995,1,0,1,1,0,1,1,0,1,1,1,0
0.0006502,1,0,1,1,0,1,1,0,1,1,1,1
0.00065025,1,0,1,1,0,1,1,1,0,1,1,1
0.0006503,1,0,1,0,0,0,0,1,0,1,1,1
0.0006535,1,0,1,0,0,0,0,1,0,0,0,0
0.00065375,1,0,1,0,0,0,0,1,0,0,0,1
0.000657,1,0,1,0,0,0,0,1,0,0,0,0
0.00065725,1,0,1,0,0,0,0,1,0,0,0,1
0.0006573,1,1,1,1,1,1,1,1,0,1,1,1
0.00065735,1,1,0,1,1,1,1,0,1,1,1,1
0.00066055,1,1,0,1,1,1,1,0,1,1,1,0
0.0006606,1,1,0,1,1,1,1,0,1,0,1,0
0.0006608,1,1,0,1,1,1,1,0,1,0,1,1
0.0006641,1,1,0,1,1,1,1,0,1,0,1,0
0.00066415,1,1,0,1,1,1,1,0,1,1,1,0
0.00066435,1,1,0,1,1,1,1,0,1,1,1,1
0.0006644,1,1,1,1,1,1,1,0,1,1,1,1
0.00066445,1,0,1,1,0,1,1,0,1,1,1,1
0.00066765,1,0,1,1,0,1,1,0,1,0,0,0
0.0006679,1,0,1,1,0,1,1,0,1,0,0,1
0.00067115,1,0,1,1,0,1,1,0,1,0,0,0
0.0006714,1,0,1,1,0,1,1,0,1,0,0,1
0.0006747,1,0,1,1,0,1,1,0,1,0,0,0
0.00067475,1,0,1,1,0,1,1,0,1,1,1,0
0.00067495,1,0,1,1,0,1,1,0,1,1,1,1
0.000675,1,1,1,1,0,1,1,1,0,1,1,1
0.00067505,0,1,1,0,0,0,0,1,0,1,1,1
0.00067825,0,1,1,0,0,0,0,1,0,0,0,0
0.0006785,0,1,1,0,0,0,0,1,0,0,0,1
0.00068175,0,1,1,0,0,0,0,1,0,0,0,0
0.000682,0,1,1,0,0,0,0,1,0,0,0,1
0.00068205,0,1,1,1,1,1,1,1,0,1,1,1
0.0006821,0,0,1,1,1,1,1,0,1,1,1,1
0.0006853,0,0,1,1,1,1,1,0,1,1,1,0
0.00068535,0,0,1,1,1,1,1,0,1,0,1,0
0.00068555,0,0,1,1,1,1,1,0,1,0,1,1
0.00068885,0,0,1,1,1,1,1,0,1,0,1,0
0.0006889,0,0,1,1,1,1,1,0,1,1,1,0
0.0006891,0,0,1,1,1,1,1,0,1,1,1,1
0.00068915,1,0,1,1,1,1,1,0,1,1,1,1
0.0006892,1,0,1,1,0,1,1,0,1,1,1,1
0.0006924,1,0,1,1,0,1,1,0,1,0,0,0
0.00069265,1,0,1,1,0,1,1,0,1,0,0,1
0.0006959,1,0,1,1,0,1,1,0,1,0,0,0
0.00069615,1,0,1,1,0,1,1,0,1,0,0,1
0.00069945,1,0,1,1,0,1,1,0,1,0,0,0
0.0006995,1,0,1,1,0,1,1,0,1,1,1,0
0.0006997,1,0,1,1,0,1,1,0,1,1,1,1
0.00069975,1,1,1,1,0,1,1,1,0,1,1,1
0.0006998,1,1,1,0,0,0,0,1,0,1,1,1
0.000703,1,1,1,0,0,0,0,1,0,0,0,0
0.00070325,1,1,1,0,0,0,0,1,0,0,0,1
0.00070655,1,1,1,0,0,0,0,1,0,0,0,0
0.0007068,1,1,1,0,0,0,0,1,0,0,0,1
0.00070685,1,1,1,1,1,1,1,1,1,1,1,1
0.0007069,1,0,1,1,1,1,1,0,1,1,1,1
0.00071005,1,0,1,1,1,1,1,0,1,1,1,0
0.0007101,1,0,1,1,1,1,1,0,1,0,1,0
0.00071035,1,0,1,1,1,1,1,0,1,0,1,1
0.0007136,1,0,1,1,1,1,1,0,1,0,1,0
0.00071365,1,0,1,1,1,1,1,0,1,1,1,0
0.00071385,1,0,1,1,1,1,1,0,1,1,1,1
0.00071395,1,0,1,1,0,1,1,0,1,1,1,1
0.00071715,1,0,1,1,0,1,1,0,1,0,1,0
0.0007172,1,0,1,1,0,1,1,0,1,0,0,0
0.0007174,1,0,1,1,0,1,1,0,1,0,0,1
0.0007207,1,0,1,1,0,1,1,0,1,0,0,0
0.00072095,1,0,1,1,0,1,1,0,1,0,0,1
0.0007242,1,0,1,1,0,1,1,0,1,0,0,0
0.00072425,1,0,1,1,0,1,1,0,1,1,1,0
0.00072445,1,0,1,1,0,1,1,0,1,1,1,1
0.0007245,1,0,1,1,0,1,1,1,0,1,1,1
0.00072455,1,0,0,1,0,0,1,1,0,1,1,1
0.0007246,0,0,0,1,0,0,0,1,0,1,1,1
0.00072775,0,0,0,1,0,0,0,1,0,1,1,0
0.0007278,0,0,0,1,0,0,0,1,0,0,0,0
0.000728,0,0,0,1,0,0,0,1,0,0,0,1
0.0007313,0,0,0,1,0,0,0,1,0,0,0,0
0.00073155,0,0,0,1,0,0,0,1,0,0,0,1
0.0007316,0,1,1,1,1,1,1,1,1,1,1,1
0.00073165,1,1,1,1,1,1,1,0,1,1,1,1
0.0007317,0,1,1,1,1,1,1,0,1,1,1,1
0.00073485,0,1,1,1,1,1,1,0,1,0,1,0
0.0007351,0,1,1,1,1,1,1,0,1,0,1,1
0.00073835,0,1,1,1,1,1,1,0,1,0,1,0
0.0007384,0,1,1,1,1,1,1,0,1,1,1,0
0.00073865,1,1,1,1,1,1,1,1,0,1,1,1
0.0007387,1,0,0,1,0,0,0,1,0,1,1,1
0.0007419,1,0,0,1,0,0,0,1,0,1,1,0
0.00074195,1,0,0,1,0,0,0,1,0,0,0,0
0.00074215,1,0,0,1,0,0,0,1,0,0,0,1
0.00074545,1,0,0,1,0,0,0,1,0,0,0,0
0.0007457,1,0,0,1,0,0,0,1,0,0,0,1
0.00074575,1,1,1,1,1,1,1,1,1,1,1,1
0.0007458,1,1,1,1,1,1,1,0,1,1,1,1
0.000749,1,1,1,1,1,1,1,0,1,0,1,0
0.00074925,1,1,1,1,1,1,1,0,1,0,1,1
0.00075255,1,1,1,1,1,1,1,0,1,1,1,0
0.0007528,1,1,1,1,1,1,1,1,0,1,1,1
0.00075285,0,1,0,1,0,0,1,1,0,1,1,1
0.0007529,0,1,0,1,0,0,0,1,0,1,1,1
0.00075605,0,1,0,1,0,0,0,1,0,1,1,0
0.0007561,0,1,0,1,0,0,0,1,0,0,0,0
0.00075635,0,1,0,1,0,0,0,1,0,0,0,1
0.0007596,0,1,0,1,0,0,0,1,0,0,0,0
0.00075985,0,1,0,1,0,0,0,1,0,0,0,1
0.0007599,0,1,0,1,0,0,0,1,1,1,1,1
0.00075995,0,0,0,0,0,0,0,0,1,1,1,1
0.00076315,0,0,0,0,0,0,0,0,1,1,1,0
0.0007632,0,0,0,0,0,0,0,0,1,0,1,0
0.0007634,0,0,0,0,0,0,0,0,1,0,1,1
0.0007667,0,0,0,0,0,0,0,0,1,1,1,0
0.00076695,0,0,0,0,0,0,0,0,1,1,1,1
0.000767,1,0,1,1,0,1,1,0,1,1,1,1
0.00077025,1,0,1,1,0,1,1,0,1,0,0,0
0.0007705,1,0,1,1,0,1,1,0,1,0,0,1
0.00077375,1,0,1,1,0,1,1,0,1,0,0,0
0.000774,1,0,1,1,0,1,1,0,1,0,0,1
0.0007773,1,0,1,1,0,1,1,0,1,0,0,0
0.00077735,1,0,1,1,0,1,1,0,1,1,1,0
0.00077755,1,0,1,1,0,1,1,0,1,1,1,1
0.0007776,1,1,1,1,0,1,1,1,0,1,1,1
0.00077765,1,1,0,1,0,0,0,1,0,1,1,1
0.00078085,1,1,0,1,0,0,0,1,0,0,0,0
0.0007811,1,1,0,1,0,0,0,1,0,0,0,1
0.00078435,1,1,0,1,0,0,0,1,0,0,0,0
0.00078465,1,1,0,1,0,0,0,1,0,0,0,1
0.0007847,1,0,0,0,0,0,0,0,1,1,1,1
0.0007879,1,0,0,0,0,0,0,0,1,1,1,0
0.00078795,1,0,0,0,0,0,0,0,1,0,1,0
0.00078815,1,0,0,0,0,0,0,0,1,0,1,1
0.00079145,1,0,0,0,0,0,0,0,1,0,1,0
0.0007915,1,0,0,0,0,0,0,0,1,1,1,0
0.0007917,1,0,0,0,0,0,0,0,1,1,1,1
0.00079175,1,0,1,1,0,1,1,0,1,1,1,1
0.000795,1,0,1,1,0,1,1,0,1,0,0,0
0.00079525,1,0,1,1,0,1,1,0,1,0,0,1
0.0007985,1,0,1,1,0,1,1,0,1,0,0,0
0.0007988,1,0,1,1,0,1,1,0,1,0,0,1
0.00080205,1,0,1,1,0,1,1,0,1,0,0,0
0.0008021,1,0,1,1,0,1,1,0,1,1,1,0
0.0008023,1,0,1,1,0,1,1,0,1,1,1,1
0.00080235,1,0,1,1,0,1,1,1,0,1,1,1
0.0008024,0,0,1,1,0,0,0,1,0,1,1,1
0.0008056,0,0,1,1,0,0,0,1,0,1,1,0
0.00080565,0,0,1,1,0,0,0,1,0,0,0,0
0.00080585,0,0,1,1,0,0,0,1,0,0,0,1
0.00080915,0,0,1,1,0,0,0,1,0,0,0,0
0.0008094,0,0,1,1,0,0,0,1,0,0,0,1
0.00080945,0,1,1,1,0,0,0,1,1,1,1,1
0.0008095,0,1,0,0,0,0,0,0,1,1,1,1
0.0008127,0,1,0,0,0,0,0,0,1,0,1,0
0.00081295,0,1,0,0,0,0,0,0,1,0,1,1
0.00081625,0,1,0,0,0,0,0,0,1,1,1,0
0.0008165,0,1,0,0,0,0,0,0,1,1,1,1
0.00081655,1,1,1,1,0,0,0,1,1,1,1,1
0.0008166,1,0,1,1,0,0,0,1,1,1,1,1
0.00081975,1,0,1,1,0,0,0,1,1,1,1,0
0.0008198,1,0,1,1,0,0,0,1,1,0,0,0
0.00082005,1,0,1,1,0,0,0,1,1,0,0,1
0.0008233,1,0,1,1,0,0,0,1,1,0,0,0
0.00082355,1,0,1,1,0,0,0,1,1,0,0,1
0.00082685,1,0,1,1,0,0,0,1,1,1,1,0
0.0008271,1,0,1,1,0,0,0,1,1,1,1,1
0.00082715,1,1,1,1,0,0,0,1,0,1,1,1
0.0008272,0,1,1,1,0,0,0,1,0,1,1,1
0.0008304,0,1,1,1,0,0,0,1,0,0,0,0
0.00083065,0,1,1,1,0,0,0,1,0,0,0,1
0.0008339,0,1,1,1,0,0,0,1,0,0,0,0
0.00083415,0,1,1,1,0,0,0,1,0,0,0,1
0.0008342,1,1,1,1,0,0,0,1,0,1,1,1
0.00083425,1,1,0,0,0,0,0,0,1,1,1,1
0.00083745,1,1,0,0,0,0,0,0,1,1,1,0
0.0008375,1,1,0,0,0,0,0,0,1,0,1,0
0.0008377,1,1,0,0,0,0,0,0,1,0,1,1
0.000841,1,1,0,0,0,0,0,0,1,0,1,0
0.00084105,1,1,0,0,0,0,0,0,1,1,1,0
0.00084125,1,1,0,0,0,0,0,0,1,1,1,1
0.0008413,1,1,1,1,0,1,1,0,1,1,1,1
0.00084135,1,0,1,1,0,1,1,0,1,1,1,1
0.00084455,1,0,1,1,0,1,1,0,1,0,0,0
0.0008448,1,0,1,1,0,1,1,0,1,0,0,1
0.00084805,1,0,1,1,0,1,1,0,1,0,0,0
0.00084835,1,0,1,1,0,1,1,0,1,0,0,1
0.0008516,1,0,1,1,0,1,1,0,1,0,0,0
0.00085165,1,0,1,1,0,1,1,0,1,1,1,0
0.00085185,1,0,1,1,0,1,1,0,1,1,1,1
0.0008519,1,1,1,1,0,1,1,1,0,1,1,1
0.00085195,1,1,1,1,0,0,0,1,0,1,1,1
0.00085515,1,1,1,1,0,0,0,1,0,1,1,0
0.0008552,1,1,1,1,0,0,0,1,0,0,0,0
0.0008554,1,1,1,1,0,0,0,1,0,0,0,1
0.0008587,1,1,1,1,0,0,0,1,0,0,0,0
0.00085895,1,1,1,1,0,0,0,1,0,0,0,1
0.000859,1,1,1,1,0,0,0,1,1,1,1,1
0.00085905,0,0,1,0,0,0,0,0,1,1,1,1
0.00086225,0,0,1,0,0,0,0,0,1,0,1,0
0.0008625,0,0,1,0,0,0,0,0,1,0,1,1
0.00086575,0,0,1,0,0,0,0,0,1,0,1,0
0.0008658,0,0,1,0,0,0,0,0,1,1,1,0
0.000866,0,0,1,0,0,0,0,0,1,1,1,1
0.00086605,1,0,1,1,0,1,1,0,1,1,1,1
0.0008693,1,0,1,1,0,1,1,0,1,1,1,0
0.00086935,1,0,1,1,0,1,1,0,1,0,0,0
0.00086955,1,0,1,1,0,1,1,0,1,0,0,1
0.00087285,1,0,1,1,0,1,1,0,1,0,0,0
0.0008731,1,0,1,1,0,1,1,0,1,0,0,1
0.0008764,1,0,1,1,0,1,1,0,1,1,1,0
0.00087665,1,0,1,1,1,1,1,1,0,1,1,1
0.0008767,1,0,0,0,1,0,1,1,0,1,1,1
0.00087675,0,0,0,0,1,0,0,1,0,1,1,1
0.0008799,0,0,0,0,1,0,0,1,0,1,1,0
0.00087995,0,0,0,0,1,0,0,1,0,0,0,0
0.00088015,0,0,0,0,1,0,0,1,0,0,0,1
0.00088345,0,0,0,0,1,0,0,1,0,0,0,0
0.0008837,0,0,0,0,1,0,0,1,0,0,0,1
0.00088375,1,0,1,0,1,0,0,1,1,1,1,1
0.0008838,1,0,1,0,0,0,0,0,1,1,1,1
0.000887,1,0,1,0,0,0,0,0,1,0,1,0
0.00088725,1,0,1,0,0,0,0,0,1,0,1,1
0.00089055,1,0,1,0,0,0,0,0,1,1,1,0
0.0008908,1,0,1,0,0,0,0,0,1,1,1,1
0.00089085,1,0,1,1,0,1,1,0,1,1,1,1
0.00089405,1,0,1,1,0,1,1,0,1,1,1,0
0.0008941,1,0,1,1,0,1,1,0,1,0,0,0
0.00089435,1,0,1,1,0,1,1,0,1,0,0,1
0.0008976,1,0,1,1,0,1,1,0,1,0,0,0
0.00089785,1,0,1,1,0,1,1,0,1,0,0,1
0.00090115,1,0,1,1,0,1,1,0,1,1,0,0
0.0009012,1,0,1,1,0,1,1,0,1,1,1,0
0.0009014,1,0,1,1,0,1,1,0,1,1,1,1
0.00090145,1,0,1,1,1,1,1,1,0,1,1,1
0.0009015,1,0,0,0,1,0,0,1,0,1,1,1
0.0009047,1,0,0,0,1,0,0,1,0,0,0,0
0.00090495,1,0,0,0,1,0,0,1,0,0,0,1
0.0009082,1,0,0,0,1,0,0,1,0,0,0,0
0.00090845,1,0,0,0,1,0,0,1,0,0,0,1
0.0009085,1,1,1,0,1,0,0,1,0,1,1,1
0.00090855,1,1,1,0,1,0,0,0,1,1,1,1
0.0009086,1,1,1,0,0,0,0,0,1,1,1,1
0.00091175,1,1,1,0,0,0,0,0,1,0,1,0
0.000912,1,1,1,0,0,0,0,0,1,0,1,1
0.0009153,1,1,1,0,0,0,0,0,1,1,1,0
0.00091555,1,1,1,0,0,0,0,0,1,1,1,1
0.0009156,1,1,1,0,1,0,0,1,1,1,1,1
0.00091565,0,1,0,0,1,0,0,1,1,1,1,1
0.00091885,0,1,0,0,1,0,0,1,1,0,0,0
0.0009191,0,1,0,0,1,0,0,1,1,0,0,1
0.00092235,0,1,0,0,1,0,0,1,1,0,0,0
0.0009226,0,1,0,0,1,0,0,1,1,0,0,1
0.0009259,0,1,0,0,1,0,0,1,1,0,0,0
0.00092595,0,1,0,0,1,0,0,1,1,1,1,0
0.00092615,0,1,0,0,1,0,0,1,1,1,1,1
0.0009262,1,1,0,0,1,0,0,1,0,1,1,1
0.00092945,1,1,0,0,1,0,0,1,0,0,0,0
0.0009297,1,1,0,0,1,0,0,1,0,0,0,1
0.00093295,1,1,0,0,1,0,0,1,0,0,0,0
0.00093325,1,1,0,1,1,0,0,1,0,0,0,1
0.0009333,0,0,0,1,1,0,0,0,1,1,1,1
0.00093335,0,0,0,1,0,0,0,0,1,1,1,1
0.0009365,0,0,0,1,0,0,0,0,1,1,1,0
0.00093655,0,0,0,1,0,0,0,0,1,0,1,0
0.00093675,0,0,0,1,0,0,0,0,1,0,1,1
0.00094005,0,0,0,1,0,0,0,0,1,0,1,0
0.0009401,0,0,0,1,0,0,0,0,1,1,1,0
0.0009403,0,0,0,1,0,0,0,0,1,1,1,1
0.00094035,0,0,1,1,1,0,0,1,1,1,1,1
0.0009404,0,0,1,0,1,0,0,1,1,1,1,1
0.0009436,0,0,1,0,1,0,0,1,1,0,1,0
0.00094365,0,0,1,0,1,0,0,1,1,0,0,0
0.00094385,0,0,1,0,1,0,0,1,1,0,0,1
0.00094715,0,0,1,0,1,0,0,1,1,0,0,0
0.0009474,0,0,1,0,1,0,0,1,1,0,0,1
0.00095065,0,0,1,0,1,0,0,1,1,0,0,0
0.0009507,0,0,1,0,1,0,0,1,1,1,1,0
0.0009509,0,0,1,0,1,0,0,1,1,1,1,1
0.00095095,1,0,1,0,1,0,0,1,0,1,1,1
0.0009542,1,0,1,0,1,0,0,1,0,1,1,0
0.00095425,1,0,1,0,1,0,0,1,0,0,0,0
0.00095445,1,0,1,0,1,0,0,1,0,0,0,1
0.00095775,1,0,1,0,1,0,0,1,0,0,0,0
0.000958,1,0,1,0,1,0,0,1,0,0,0,1
0.00095805,1,0,1,1,1,0,0,1,1,1,1,1
0.0009581,1,0,0,1,0,0,0,0,1,1,1,1
0.0009613,1,0,0,1,0,0,0,0,1,0,1,0
0.00096155,1,0,0,1,0,0,0,0,1,0,1,1
0.00096485,1,0,0,1,0,0,0,0,1,1,1,0
0.0009651,1,0,0,1,0,0,0,0,1,1,1,1
0.00096515,1,0,1,1,0,1,1,0,1,1,1,1
0.0009684,1,0,1,1,0,1,1,0,1,0,0,0
0.00096865,1,0,1,1,0,1,1,0,1,0,0,1
0.0009719,1,0,1,1,0,1,1,0,1,0,0,0
0.00097215,1,0,1,1,0,1,1,0,1,0,0,1
0.00097545,1,0,1,1,0,1,1,0,1,0,0,0
0.0009755,1,0,1,1,0,1,1,0,1,1,1,0
0.0009757,1,0,1,1,0,1,1,0,1,1,1,1
0.00097575,1,1,1,1,1,1,1,1,0,1,1,1
0.0009758,0,1,1,0,1,0,0,1,0,1,1,1
0.000979,0,1,1,0,1,0,0,1,0,0,1,0
0.00097905,0,1,1,0,1,0,0,1,0,0,0,0
0.00097925,0,1,1,0,1,0,0,1,0,0,0,1
0.0009825,0,1,1,0,1,0,0,1,0,0,0,0
0.0009828,0,1,1,1,1,0,0,1,0,0,0,1
0.00098285,0,1,0,1,1,0,0,0,1,1,1,1
0.0009829,0,1,0,1,0,0,0,0,1,1,1,1
0.00098605,0,1,0,1,0,0,0,0,1,1,1,0
0.0009861,0,1,0,1,0,0,0,0,1,0,1,0
0.0009863,0,1,0,1,0,0,0,0,1,0,1,1
0.0009896,0,1,0,1,0,0,0,0,1,0,1,0
0.00098965,0,1,0,1,0,0,0,0,1,1,1,0
0.00098985,0,1,0,1,0,0,0,0,1,1,1,1
0.0009899,1,1,1,1,0,1,1,0,1,1,1,1
0.00098995,1,0,1,1,0,1,1,0,1,1,1,1
0.00099315,1,0,1,1,0,1,1,0,1,0,1,0
0.0009932,1,0,1,1,0,1,1,0,1,0,0,0
0.0009934,1,0,1,1,0,1,1,0,1,0,0,1
0.0009967,1,0,1,1,0,1,1,0,1,0,0,0
0.00099695,1,0,1,1,0,1,1,0,1,0,0,1
0.0010002,1,0,1,1,0,1,1,0,1,0,0,0
0.00100025,1,0,1,1,0,1,1,0,1,1,1,0
0.00100045,1,0,1,1,0,1,1,0,1,1,1,1
0.0010005,1,1,1,1,1,1,1,1,0,1,1,1
0.00100055,1,1,1,0,1,0,0,1,0,1,1,1
0.00100375,1,1,1,0,1,0,0,1,0,0,0,0
0.001004,1,1,1,0,1,0,0,1,0,0,0,1
0.00100725,1,1,1,0,1,0,0,1,0,0,0,0
0.00100755,1,1,1,1,1,0,0,1,0,0,0,1
0.0010076,1,1,0,1,1,0,0,0,1,1,1,1
0.00100765,1,1,0,1,0,0,0,0,1,1,1,1
0.0010108,1,1,0,1,0,0,0,0,1,1,1,0
0.00101085,1,1,0,1,0,0,0,0,1,0,1,0
0.00101105,1,1,0,1,0,0,0,0,1,0,1,1
